TIME             CONTAINER_ID  IMAGE            UID    COMM             PID/host        TID/host        RET              EVENT                     ARGS
03:27:24:982969  1cdeb56b485d  deploy-vuln-app: 0      Thread-37 (proc  1      /43819   42     /81046   0                close                     fd: 5
03:27:24:983049  1cdeb56b485d  deploy-vuln-app: 0      Thread-37 (proc  1      /43819   42     /81046   132884184137728  mmap                      addr: 0x0, length: 49152, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:27:24:983111  1cdeb56b485d  deploy-vuln-app: 0      Thread-37 (proc  1      /43819   42     /81046   132884176039936  mmap                      addr: 0x0, length: 90112, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:27:24:984573  1cdeb56b485d  deploy-vuln-app: 0      Thread-37 (proc  1      /43819   42     /81046   0                close                     fd: 7
03:27:24:986970  1cdeb56b485d  deploy-vuln-app: 0      Thread-37 (proc  1      /43819   42     /81046   0                close                     fd: 6
03:27:24:987048  1cdeb56b485d  deploy-vuln-app: 0      Thread-37 (proc  1      /43819   42     /81046   0                close                     fd: 5
03:27:24:987356  1cdeb56b485d  deploy-vuln-app: 0      Thread-37 (proc  1      /43819   42     /81046   85               write                     fd: 2, buf: 0x78db842437e0, count: 85
03:27:24:987431  1cdeb56b485d  deploy-vuln-app: 0      Thread-37 (proc  1      /43819   42     /81046   167              sendto                    sockfd: 4, buf: 0x78db824c2f70, len: 167, flags: 0, dest_addr: map[sa_family:AF_UNSPEC], addrlen: 0
03:27:24:987520  1cdeb56b485d  deploy-vuln-app: 0      Thread-37 (proc  1      /43819   42     /81046   1081             sendto                    sockfd: 4, buf: 0x78db82a58cd0, len: 1081, flags: 0, dest_addr: map[sa_family:AF_UNSPEC], addrlen: 0
03:27:24:988470  1cdeb56b485d  deploy-vuln-app: 0      Thread-37 (proc  1      /43819   42     /81046   132884166127616  mmap                      addr: 0x0, length: 10000053, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:27:24:988509  1cdeb56b485d  deploy-vuln-app: 0      Thread-37 (proc  1      /43819   42     /81046   0                recvfrom                  sockfd: 4, buf: 0x78db8184b5e0, len: 9961472, flags: 0, src_addr: map[sa_family:AF_UNSPEC], addrlen: 0x0
03:27:24:988526  1cdeb56b485d  deploy-vuln-app: 0      Thread-37 (proc  1      /43819   42     /81046   0                close                     fd: 5
03:27:24:988595  1cdeb56b485d  deploy-vuln-app: 0      Thread-37 (proc  1      /43819   42     /81046   0                close                     fd: 4
03:27:24:991045  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   132884184203264  mmap                      addr: 0x0, length: 32768, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:27:24:991072  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   132884176265216  mmap                      addr: 0x0, length: 1060864, prot: PROT_NONE, flags: 34, fd: -1, off: 0
03:27:24:991083  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   43               clone                     flags: CLONE_VM|CLONE_FS|CLONE_FILES|CLONE_SIGHAND|CLONE_THREAD|CLONE_SYSVSEM|CLONE_SETTLS|CLONE_PARENT_SETTID|CLONE_CHILD_CLEARTID|CLONE_DETACHED, stack: 0x78db822f8a68, parent_tid: 0x78db822f8b68, child_tid: 0x78db84cc3f90, tls: 132884177324856
03:27:24:991083  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   43     /81048   0                clone                     flags: CLONE_VM|CLONE_FS|CLONE_FILES|CLONE_SIGHAND|CLONE_THREAD|CLONE_SYSVSEM|CLONE_SETTLS|CLONE_PARENT_SETTID|CLONE_CHILD_CLEARTID|CLONE_DETACHED, stack: 0x78db822f8a68, parent_tid: 0x78db822f8b68, child_tid: 0x78db84cc3f90, tls: 132884177324856
03:27:24:991139  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   43     /81048   132884184186880  mmap                      addr: 0x0, length: 16384, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:27:24:991232  1cdeb56b485d  deploy-vuln-app: 0      Thread-38 (proc  1      /43819   43     /81048   132884176130048  mmap                      addr: 0x0, length: 131092, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:27:24:991276  1cdeb56b485d  deploy-vuln-app: 0      Thread-38 (proc  1      /43819   43     /81048   230              recvfrom                  sockfd: 4, buf: 0x78db821d55e0, len: 131072, flags: 0, src_addr: map[sa_family:AF_UNSPEC], addrlen: 0x0
03:27:24:991638  1cdeb56b485d  deploy-vuln-app: 0      Thread-38 (proc  1      /43819   43     /81048   132884184137728  mmap                      addr: 0x0, length: 49152, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:27:24:991711  1cdeb56b485d  deploy-vuln-app: 0      Thread-38 (proc  1      /43819   43     /81048   132884176039936  mmap                      addr: 0x0, length: 90112, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:27:24:993074  1cdeb56b485d  deploy-vuln-app: 0      Thread-38 (proc  1      /43819   43     /81048   0                close                     fd: 7
03:27:24:997420  1cdeb56b485d  deploy-vuln-app: 0      Thread-38 (proc  1      /43819   43     /81048   0                close                     fd: 6
03:27:24:997573  1cdeb56b485d  deploy-vuln-app: 0      Thread-38 (proc  1      /43819   43     /81048   132884204376064  mmap                      addr: 0x0, length: 8192, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:27:24:997647  1cdeb56b485d  deploy-vuln-app: 0      Thread-38 (proc  1      /43819   43     /81048   132884175990784  mmap                      addr: 0x0, length: 49152, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:27:24:997768  1cdeb56b485d  deploy-vuln-app: 0      Thread-38 (proc  1      /43819   43     /81048   132884175900672  mmap                      addr: 0x0, length: 90112, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:27:24:999604  1cdeb56b485d  deploy-vuln-app: 0      Thread-38 (proc  1      /43819   43     /81048   0                close                     fd: 8
03:27:25:001111  1cdeb56b485d  deploy-vuln-app: 0      Thread-38 (proc  1      /43819   43     /81048   0                close                     fd: 7
03:27:25:001196  1cdeb56b485d  deploy-vuln-app: 0      Thread-38 (proc  1      /43819   43     /81048   0                close                     fd: 6
03:27:25:001261  1cdeb56b485d  deploy-vuln-app: 0      Thread-38 (proc  1      /43819   43     /81048   0                close                     fd: 5
03:27:25:001531  1cdeb56b485d  deploy-vuln-app: 0      Thread-38 (proc  1      /43819   43     /81048   72               write                     fd: 2, buf: 0x78db842437e0, count: 72
03:27:25:001609  1cdeb56b485d  deploy-vuln-app: 0      Thread-38 (proc  1      /43819   43     /81048   165              sendto                    sockfd: 4, buf: 0x78db824c2f70, len: 165, flags: 0, dest_addr: map[sa_family:AF_UNSPEC], addrlen: 0
03:27:25:001673  1cdeb56b485d  deploy-vuln-app: 0      Thread-38 (proc  1      /43819   43     /81048   16               sendto                    sockfd: 4, buf: 0x78db8254ae50, len: 16, flags: 0, dest_addr: map[sa_family:AF_UNSPEC], addrlen: 0
03:27:25:002779  1cdeb56b485d  deploy-vuln-app: 0      Thread-38 (proc  1      /43819   43     /81048   132884166127616  mmap                      addr: 0x0, length: 10000053, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:27:25:002828  1cdeb56b485d  deploy-vuln-app: 0      Thread-38 (proc  1      /43819   43     /81048   0                recvfrom                  sockfd: 4, buf: 0x78db8184b660, len: 9961472, flags: 0, src_addr: map[sa_family:AF_UNSPEC], addrlen: 0x0
03:27:25:002860  1cdeb56b485d  deploy-vuln-app: 0      Thread-38 (proc  1      /43819   43     /81048   0                close                     fd: 5
03:27:25:002976  1cdeb56b485d  deploy-vuln-app: 0      Thread-38 (proc  1      /43819   43     /81048   0                close                     fd: 4
03:27:27:331039  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   132884184203264  mmap                      addr: 0x0, length: 32768, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:27:27:331065  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   132884176265216  mmap                      addr: 0x0, length: 1060864, prot: PROT_NONE, flags: 34, fd: -1, off: 0
03:27:27:331078  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   44               clone                     flags: CLONE_VM|CLONE_FS|CLONE_FILES|CLONE_SIGHAND|CLONE_THREAD|CLONE_SYSVSEM|CLONE_SETTLS|CLONE_PARENT_SETTID|CLONE_CHILD_CLEARTID|CLONE_DETACHED, stack: 0x78db822f8a68, parent_tid: 0x78db822f8b68, child_tid: 0x78db84cc3f90, tls: 132884177324856
03:27:27:331078  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   44     /81091   0                clone                     flags: CLONE_VM|CLONE_FS|CLONE_FILES|CLONE_SIGHAND|CLONE_THREAD|CLONE_SYSVSEM|CLONE_SETTLS|CLONE_PARENT_SETTID|CLONE_CHILD_CLEARTID|CLONE_DETACHED, stack: 0x78db822f8a68, parent_tid: 0x78db822f8b68, child_tid: 0x78db84cc3f90, tls: 132884177324856
03:27:27:331151  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   44     /81091   132884184186880  mmap                      addr: 0x0, length: 16384, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:27:27:331250  1cdeb56b485d  deploy-vuln-app: 0      Thread-39 (proc  1      /43819   44     /81091   132884176130048  mmap                      addr: 0x0, length: 131092, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:27:27:331336  1cdeb56b485d  deploy-vuln-app: 0      Thread-39 (proc  1      /43819   44     /81091   150              recvfrom                  sockfd: 4, buf: 0x78db821d5660, len: 131072, flags: 0, src_addr: map[sa_family:AF_UNSPEC], addrlen: 0x0
03:27:27:331860  1cdeb56b485d  deploy-vuln-app: 0      Thread-39 (proc  1      /43819   44     /81091   67               write                     fd: 2, buf: 0x78db842437e0, count: 67
03:27:27:331919  1cdeb56b485d  deploy-vuln-app: 0      Thread-39 (proc  1      /43819   44     /81091   165              sendto                    sockfd: 4, buf: 0x78db824c2f70, len: 165, flags: 0, dest_addr: map[sa_family:AF_UNSPEC], addrlen: 0
03:27:27:331960  1cdeb56b485d  deploy-vuln-app: 0      Thread-39 (proc  1      /43819   44     /81091   32               sendto                    sockfd: 4, buf: 0x78db825548c0, len: 32, flags: 0, dest_addr: map[sa_family:AF_UNSPEC], addrlen: 0
03:27:27:333132  1cdeb56b485d  deploy-vuln-app: 0      Thread-39 (proc  1      /43819   44     /81091   132884166127616  mmap                      addr: 0x0, length: 10000053, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:27:27:333181  1cdeb56b485d  deploy-vuln-app: 0      Thread-39 (proc  1      /43819   44     /81091   0                recvfrom                  sockfd: 4, buf: 0x78db8184b690, len: 9961472, flags: 0, src_addr: map[sa_family:AF_UNSPEC], addrlen: 0x0
03:27:27:333202  1cdeb56b485d  deploy-vuln-app: 0      Thread-39 (proc  1      /43819   44     /81091   0                close                     fd: 5
03:27:27:333267  1cdeb56b485d  deploy-vuln-app: 0      Thread-39 (proc  1      /43819   44     /81091   0                close                     fd: 4
03:27:27:335927  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   132884184203264  mmap                      addr: 0x0, length: 32768, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:27:27:335958  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   132884176265216  mmap                      addr: 0x0, length: 1060864, prot: PROT_NONE, flags: 34, fd: -1, off: 0
03:27:27:335970  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   45               clone                     flags: CLONE_VM|CLONE_FS|CLONE_FILES|CLONE_SIGHAND|CLONE_THREAD|CLONE_SYSVSEM|CLONE_SETTLS|CLONE_PARENT_SETTID|CLONE_CHILD_CLEARTID|CLONE_DETACHED, stack: 0x78db822f8a68, parent_tid: 0x78db822f8b68, child_tid: 0x78db84cc3f90, tls: 132884177324856
03:27:27:335970  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   45     /81093   0                clone                     flags: CLONE_VM|CLONE_FS|CLONE_FILES|CLONE_SIGHAND|CLONE_THREAD|CLONE_SYSVSEM|CLONE_SETTLS|CLONE_PARENT_SETTID|CLONE_CHILD_CLEARTID|CLONE_DETACHED, stack: 0x78db822f8a68, parent_tid: 0x78db822f8b68, child_tid: 0x78db84cc3f90, tls: 132884177324856
03:27:27:336023  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   45     /81093   132884184186880  mmap                      addr: 0x0, length: 16384, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:27:27:336069  1cdeb56b485d  deploy-vuln-app: 0      Thread-40 (proc  1      /43819   45     /81093   132884176130048  mmap                      addr: 0x0, length: 131092, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:27:27:336094  1cdeb56b485d  deploy-vuln-app: 0      Thread-40 (proc  1      /43819   45     /81093   153              recvfrom                  sockfd: 4, buf: 0x78db821d5690, len: 131072, flags: 0, src_addr: map[sa_family:AF_UNSPEC], addrlen: 0x0
03:27:27:336517  1cdeb56b485d  deploy-vuln-app: 0      Thread-40 (proc  1      /43819   45     /81093   132884184137728  mmap                      addr: 0x0, length: 49152, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:27:27:336612  1cdeb56b485d  deploy-vuln-app: 0      Thread-40 (proc  1      /43819   45     /81093   132884176039936  mmap                      addr: 0x0, length: 90112, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:27:27:339066  1cdeb56b485d  deploy-vuln-app: 0      Thread-40 (proc  1      /43819   45     /81093   0                close                     fd: 7
03:27:27:340679  1cdeb56b485d  deploy-vuln-app: 0      Thread-40 (proc  1      /43819   45     /81093   0                close                     fd: 6
03:27:27:340757  1cdeb56b485d  deploy-vuln-app: 0      Thread-40 (proc  1      /43819   45     /81093   0                close                     fd: 5
03:27:27:341058  1cdeb56b485d  deploy-vuln-app: 0      Thread-40 (proc  1      /43819   45     /81093   70               write                     fd: 2, buf: 0x78db842437e0, count: 70
03:27:27:341138  1cdeb56b485d  deploy-vuln-app: 0      Thread-40 (proc  1      /43819   45     /81093   166              sendto                    sockfd: 4, buf: 0x78db824c2f70, len: 166, flags: 0, dest_addr: map[sa_family:AF_UNSPEC], addrlen: 0
03:27:27:341208  1cdeb56b485d  deploy-vuln-app: 0      Thread-40 (proc  1      /43819   45     /81093   182              sendto                    sockfd: 4, buf: 0x78db825602f0, len: 182, flags: 0, dest_addr: map[sa_family:AF_UNSPEC], addrlen: 0
03:27:27:342400  1cdeb56b485d  deploy-vuln-app: 0      Thread-40 (proc  1      /43819   45     /81093   132884166127616  mmap                      addr: 0x0, length: 10000053, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:27:27:342459  1cdeb56b485d  deploy-vuln-app: 0      Thread-40 (proc  1      /43819   45     /81093   0                recvfrom                  sockfd: 4, buf: 0x78db8184b6e0, len: 9961472, flags: 0, src_addr: map[sa_family:AF_UNSPEC], addrlen: 0x0
03:27:27:342489  1cdeb56b485d  deploy-vuln-app: 0      Thread-40 (proc  1      /43819   45     /81093   0                close                     fd: 5
03:27:27:342574  1cdeb56b485d  deploy-vuln-app: 0      Thread-40 (proc  1      /43819   45     /81093   0                close                     fd: 4
03:27:27:345376  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   132884184203264  mmap                      addr: 0x0, length: 32768, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:27:27:345412  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   132884176265216  mmap                      addr: 0x0, length: 1060864, prot: PROT_NONE, flags: 34, fd: -1, off: 0
03:27:27:345439  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   46               clone                     flags: CLONE_VM|CLONE_FS|CLONE_FILES|CLONE_SIGHAND|CLONE_THREAD|CLONE_SYSVSEM|CLONE_SETTLS|CLONE_PARENT_SETTID|CLONE_CHILD_CLEARTID|CLONE_DETACHED, stack: 0x78db822f8a68, parent_tid: 0x78db822f8b68, child_tid: 0x78db84cc3f90, tls: 132884177324856
03:27:27:345439  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   46     /81095   0                clone                     flags: CLONE_VM|CLONE_FS|CLONE_FILES|CLONE_SIGHAND|CLONE_THREAD|CLONE_SYSVSEM|CLONE_SETTLS|CLONE_PARENT_SETTID|CLONE_CHILD_CLEARTID|CLONE_DETACHED, stack: 0x78db822f8a68, parent_tid: 0x78db822f8b68, child_tid: 0x78db84cc3f90, tls: 132884177324856
03:27:27:345501  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   46     /81095   132884184186880  mmap                      addr: 0x0, length: 16384, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:27:27:345543  1cdeb56b485d  deploy-vuln-app: 0      Thread-41 (proc  1      /43819   46     /81095   132884176130048  mmap                      addr: 0x0, length: 131092, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:27:27:345591  1cdeb56b485d  deploy-vuln-app: 0      Thread-41 (proc  1      /43819   46     /81095   162              recvfrom                  sockfd: 4, buf: 0x78db821d56e0, len: 131072, flags: 0, src_addr: map[sa_family:AF_UNSPEC], addrlen: 0x0
